,time,price,route_id,age_SimpleImputer(strategy='mode'),gender_Hombre,gender_Mujer,gender_Prefiero no decirlo,type_Historica,type_Literaria,type_Patrimonio,type_Turistica,diff_Alta,diff_Baja,comp_Amigos,comp_Familia,comp_Pareja,comp_Solo,trans_Bicicleta,trans_Pie
7251,5.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
7252,1.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
7253,3.5,1,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7254,1.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7255,1.5,3,Ruta Valencia en la Memòria,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
7256,5.5,3,Ruta Cultural Anell Ciclista,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
7257,1.5,2,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7258,3.5,2,Ruta recinte enmurallat d'època islàmica,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
7259,1.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7260,3.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
7261,3.5,3,Ruta València amb bicicleta,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
7262,3.5,3,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
7263,1.5,1,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
7264,3.5,3,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
7265,5.5,3,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7266,7.5,3,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
7267,3.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
7268,3.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
7269,1.5,2,Ruta recinte enmurallat d'època islàmica,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
7270,5.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
7271,5.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
7272,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
7273,5.5,1,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
7274,7.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
7275,7.5,2,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
7276,5.5,2,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
7277,7.5,3,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7278,5.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
7279,1.5,3,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7280,5.5,2,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
7281,1.5,2,Arbres: Un passeig per l’Albereda,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7282,7.5,3,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7283,1.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
7284,3.5,1,Arbres monumentals i singulars,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
7285,7.5,1,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
7286,3.5,1,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
7287,3.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7288,5.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7289,5.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
7290,3.5,3,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
7291,3.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
7292,7.5,2,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
7293,5.5,1,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7294,1.5,3,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
7295,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
7296,5.5,2,Jardins del Reial - Glorieta,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
7297,5.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
7298,3.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
7299,3.5,2,Arbres monumentals i singulars,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
7300,3.5,2,No hay ruta,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7301,3.5,3,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7302,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
7303,5.5,3,Arbres monumentals i singulars,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
7304,1.5,3,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
7305,5.5,1,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
7306,5.5,2,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
7307,7.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
7308,7.5,1,Arbres monumentals i singulars,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7309,3.5,3,Ruta València amb bicicleta,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
7310,5.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7311,7.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
7312,5.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7313,3.5,3,Sant Agustí – Pont de Fusta,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
7314,5.5,2,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
7315,3.5,1,Torres de Quart - Temple,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7316,7.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
7317,5.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
7318,7.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
7319,1.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
7320,3.5,3,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
7321,3.5,1,Ruta pel Centre Històric,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
7322,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
7323,3.5,1,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7324,5.5,2,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
7325,7.5,3,Ruta Cultural Anell Ciclista,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
7326,1.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
7327,1.5,3,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
7328,1.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
7329,3.5,2,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7330,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
7331,1.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
7332,3.5,1,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
7333,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
7334,5.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
7335,5.5,1,Ruta de la Seda,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7336,3.5,1,Ruta Cultural Anell Ciclista,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
7337,7.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
7338,1.5,3,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7339,7.5,3,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
7340,1.5,3,Jardins del Reial - Glorieta,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
7341,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7342,7.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
7343,7.5,1,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7344,1.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
7345,1.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
7346,5.5,3,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7347,3.5,2,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
7348,5.5,3,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
7349,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
7350,1.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
7351,3.5,2,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
7352,7.5,3,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
7353,7.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
7354,1.5,3,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
7355,3.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
7356,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7357,3.5,2,Torres de Quart - Temple,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7358,3.5,1,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7359,5.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
7360,3.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7361,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
7362,5.5,3,Ruta Cultural Anell Ciclista,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
7363,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
7364,7.5,2,Ruta València amb bicicleta,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
7365,7.5,2,Ruta València amb bicicleta,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
7366,5.5,3,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
7367,3.5,3,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
7368,3.5,3,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
7369,1.5,1,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
7370,7.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7371,7.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
7372,7.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
7373,5.5,1,Ruta recinte enmurallat d'època islàmica,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
7374,3.5,1,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
7375,3.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7376,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
7377,5.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
7378,1.5,2,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
7379,1.5,3,Ruta Cultural Anell Ciclista,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7380,7.5,1,No hay ruta,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
7381,3.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
7382,5.5,2,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
7383,5.5,2,Arbres monumentals i singulars,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
7384,5.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
7385,7.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
7386,3.5,3,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
7387,3.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7388,1.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
7389,7.5,3,Ruta València amb bicicleta,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
7390,1.5,2,Ruta València amb bicicleta,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
7391,7.5,3,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
7392,3.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
7393,7.5,1,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
7394,5.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7395,7.5,2,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
7396,1.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
7397,1.5,1,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
7398,1.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7399,1.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
7400,7.5,2,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
7401,1.5,2,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
7402,5.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
7403,1.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7404,3.5,2,Jardins del Reial - Glorieta,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
7405,3.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7406,3.5,1,No hay ruta,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7407,3.5,2,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
7408,1.5,1,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
7409,7.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
7410,1.5,3,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
7411,1.5,1,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
7412,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
7413,7.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
7414,3.5,2,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
7415,3.5,2,La barraca,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7416,1.5,1,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7417,7.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
7418,5.5,3,Ruta Cultural Anell Ciclista,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
7419,7.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
7420,5.5,3,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7421,3.5,1,La barraca,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
7422,1.5,2,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
7423,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
7424,7.5,2,Sant Agustí – Pont de Fusta,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
7425,5.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
7426,1.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
7427,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
7428,3.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
7429,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7430,1.5,1,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
7431,5.5,3,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7432,3.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
7433,7.5,2,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
7434,3.5,2,Torres de Quart - Temple,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
7435,3.5,3,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
7436,1.5,2,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
7437,5.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
7438,3.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
7439,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
7440,5.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
7441,1.5,3,Arbres monumentals i singulars,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7442,3.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
7443,1.5,1,Ruta València amb bicicleta,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
7444,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
7445,1.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7446,3.5,3,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
7447,3.5,1,No hay ruta,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7448,1.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
7449,7.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
7450,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
7451,3.5,3,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
7452,5.5,2,No hay ruta,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
7453,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
7454,7.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
7455,5.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
7456,5.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
7457,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
7458,3.5,2,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7459,1.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
7460,5.5,1,Serrans - Palau de la Generalitat,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
7461,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
7462,3.5,1,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
7463,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
7464,5.5,2,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
7465,3.5,2,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
7466,1.5,3,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
7467,1.5,3,Ruta pel Centre Històric,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
7468,5.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
7469,5.5,2,Arbres monumentals i singulars,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7470,5.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
7471,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
7472,5.5,1,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
7473,3.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
7474,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
7475,5.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
7476,5.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
7477,3.5,3,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7478,1.5,1,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
7479,1.5,1,Sant Agustí - Portal Nou,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7480,3.5,1,No hay ruta,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7481,3.5,3,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7482,5.5,1,Ruta Cultural Anell Ciclista,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7483,7.5,1,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7484,1.5,3,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
7485,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
7486,5.5,1,Contes Blasco Ibañez – Ruta 2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
7487,3.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
7488,7.5,1,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7489,1.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
7490,7.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
7491,1.5,2,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
7492,7.5,3,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7493,7.5,1,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7494,5.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
7495,7.5,2,Arbres monumentals i singulars,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
7496,3.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
7497,3.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
7498,1.5,1,Ruta València amb bicicleta,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
7499,5.5,1,Serrans - Palau de la Generalitat,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
